species,Latitude,Mass
Eubalaena australis,-40.796584,22999999.91
Eubalaena australis,-40.812253,22999999.91
Eubalaena australis,-40.796552,22999999.91
Eubalaena australis,-40.841885,22999999.91
Eubalaena australis,-40.796588,22999999.91
Eubalaena australis,-40.796654,22999999.91
Eubalaena australis,-40.796551,22999999.91
Eubalaena australis,-40.796634,22999999.91
Eubalaena australis,-40.821602,22999999.91
Eubalaena australis,-40.864994,22999999.91
Eubalaena australis,-40.796602,22999999.91
Eubalaena australis,-40.796614,22999999.91
Eubalaena australis,-40.796595,22999999.91
Eubalaena australis,-40.796471,22999999.91
Eubalaena australis,-40.864897,22999999.91
Eubalaena australis,-40.796547,22999999.91
Eubalaena australis,-40.796602,22999999.91
Eubalaena australis,-40.796572,22999999.91
Eubalaena australis,-40.796602,22999999.91
Eubalaena australis,-40.796637,22999999.91
Eubalaena australis,-40.796601,22999999.91
Eubalaena australis,-40.796582,22999999.91
Eubalaena australis,-40.79654,22999999.91
Eubalaena australis,-40.796607,22999999.91
Eubalaena australis,-40.796608,22999999.91
Eubalaena australis,-40.796582,22999999.91
Eubalaena australis,-40.79684,22999999.91
Eubalaena australis,-40.796587,22999999.91
Eubalaena australis,-40.796604,22999999.91
Eubalaena australis,-40.796524,22999999.91
Eubalaena australis,-40.796627,22999999.91
Eubalaena australis,-40.796575,22999999.91
Eubalaena australis,-40.796646,22999999.91
Eubalaena australis,-40.796471,22999999.91
Eubalaena australis,-40.796621,22999999.91
Eubalaena australis,-40.796543,22999999.91
Eubalaena australis,-40.796521,22999999.91
Eubalaena australis,-40.796569,22999999.91
Eubalaena australis,-40.796607,22999999.91
Eubalaena australis,-40.796592,22999999.91
Eubalaena australis,-40.796588,22999999.91
Eubalaena australis,-40.796572,22999999.91
Eubalaena australis,-40.796574,22999999.91
Eubalaena australis,-40.796626,22999999.91
Eubalaena australis,-40.796685,22999999.91
Eubalaena australis,-40.796589,22999999.91
Eubalaena australis,-40.796556,22999999.91
Eubalaena australis,-40.796779,22999999.91
Eubalaena australis,-40.796638,22999999.91
Eubalaena australis,-40.796558,22999999.91
Eubalaena australis,-40.796586,22999999.91
Eubalaena australis,-40.796608,22999999.91
Eubalaena australis,-40.796657,22999999.91
Eubalaena australis,-40.796409,22999999.91
Eubalaena australis,-40.796588,22999999.91
Eubalaena australis,-40.79652,22999999.91
Eubalaena australis,-40.796598,22999999.91
Eubalaena australis,-40.796536,22999999.91
Eubalaena australis,-40.796646,22999999.91
Eubalaena australis,-40.796777,22999999.91
Eubalaena australis,-40.796864,22999999.91
Eubalaena australis,-40.796615,22999999.91
Eubalaena australis,-40.796539,22999999.91
Eubalaena australis,-40.79653,22999999.91
Eubalaena australis,-40.796541,22999999.91
Eubalaena australis,-40.796511,22999999.91
Eubalaena australis,-40.796525,22999999.91
Eubalaena australis,-40.79664,22999999.91
Eubalaena australis,-40.796576,22999999.91
Eubalaena australis,-40.796562,22999999.91
Eubalaena australis,-40.796626,22999999.91
Eubalaena australis,-40.796602,22999999.91
Eubalaena australis,-40.796635,22999999.91
Eubalaena australis,-40.82178,22999999.91
Eubalaena australis,-40.796549,22999999.91
Eubalaena australis,-40.796577,22999999.91
Eubalaena australis,-40.796587,22999999.91
Eubalaena australis,-40.796657,22999999.91
Eubalaena australis,-40.796587,22999999.91
Eubalaena australis,-40.796555,22999999.91
Eubalaena australis,-40.79658,22999999.91
Eubalaena australis,-40.796577,22999999.91
Eubalaena australis,-40.796627,22999999.91
Eubalaena australis,-40.796621,22999999.91
Eubalaena australis,-40.796593,22999999.91
Eubalaena australis,-40.796956,22999999.91
Eubalaena australis,-40.821744,22999999.91
Eubalaena australis,-40.7968,22999999.91
Eubalaena australis,-40.796607,22999999.91
Eubalaena australis,-40.864626,22999999.91
Eubalaena australis,-40.796545,22999999.91
Eubalaena australis,-40.79663,22999999.91
Eubalaena australis,-40.796585,22999999.91
Eubalaena australis,-40.796586,22999999.91
Eubalaena australis,-40.796636,22999999.91
Eubalaena australis,-40.796566,22999999.91
Eubalaena australis,-40.796593,22999999.91
Eubalaena australis,-40.796576,22999999.91
Eubalaena glacialis,48.108912,22999999.91
Eubalaena glacialis,48.178625,22999999.91
Eubalaena glacialis,42.041556,22999999.91
Eubalaena glacialis,42.007228,22999999.91
Eubalaena glacialis,42.427512,22999999.91
Eubalaena glacialis,42.549077,22999999.91
Eubalaena glacialis,NA,22999999.91
Eubalaena glacialis,41.047,22999999.91
Eubalaena glacialis,41.9588,22999999.91
Eubalaena glacialis,41.1046,22999999.91
Eubalaena glacialis,40.83421,22999999.91
Eubalaena glacialis,41.1691,22999999.91
Eubalaena glacialis,41.0747,22999999.91
Eubalaena glacialis,41.057,22999999.91
Eubalaena glacialis,41.10033,22999999.91
Eubalaena glacialis,41.1062,22999999.91
Eubalaena glacialis,41.0197,22999999.91
Eubalaena glacialis,41.0311,22999999.91
Eubalaena glacialis,41.1032,22999999.91
Eubalaena glacialis,41.0769,22999999.91
Eubalaena glacialis,40.8685,22999999.91
Eubalaena glacialis,41.1409,22999999.91
Eubalaena glacialis,40.8993,22999999.91
Eubalaena glacialis,42.506045,22999999.91
Eubalaena glacialis,40.9055,22999999.91
Eubalaena glacialis,41.07393,22999999.91
Eubalaena glacialis,41.80898,22999999.91
Eubalaena glacialis,42.46835,22999999.91
Eubalaena glacialis,42.0211,22999999.91
Eubalaena glacialis,42.666942,22999999.91
Eubalaena glacialis,35.358363,22999999.91
Eubalaena glacialis,27.905752,22999999.91
Eubalaena glacialis,42.051303,22999999.91
Eubalaena glacialis,42.107812,22999999.91
Eubalaena glacialis,NA,22999999.91
Eubalaena glacialis,47.471393,22999999.91
Eubalaena glacialis,47.471393,22999999.91
Eubalaena glacialis,44.19,22999999.91
Eubalaena glacialis,44.33208,22999999.91
Eubalaena glacialis,42.401654,22999999.91
Eubalaena glacialis,45.848333,22999999.91
Eubalaena glacialis,42.93,22999999.91
Eubalaena glacialis,44.692444,22999999.91
Eubalaena glacialis,44.700924,22999999.91
Eubalaena glacialis,44.4171,22999999.91
Eubalaena glacialis,42.207,22999999.91
Eubalaena glacialis,44.3019,22999999.91
Eubalaena glacialis,44.31718,22999999.91
Eubalaena glacialis,44.54499,22999999.91
Eubalaena glacialis,44.69,22999999.91
Eubalaena glacialis,44.31718,22999999.91
Eubalaena glacialis,44.3965,22999999.91
Eubalaena glacialis,44.22617,22999999.91
Eubalaena glacialis,44.3135,22999999.91
Eubalaena glacialis,44.063333,22999999.91
Eubalaena glacialis,46.7309,22999999.91
Eubalaena glacialis,44.395,22999999.91
Eubalaena glacialis,42.83333,22999999.91
Eubalaena glacialis,46.66,22999999.91
Eubalaena glacialis,44.2739,22999999.91
Eubalaena glacialis,44.32334,22999999.91
Eubalaena glacialis,44.28381,22999999.91
Eubalaena glacialis,46.53,22999999.91
Eubalaena glacialis,44.395,22999999.91
Eubalaena glacialis,44.40117,22999999.91
Eubalaena glacialis,44.3225,22999999.91
Eubalaena glacialis,44.26433,22999999.91
Eubalaena glacialis,44.23033,22999999.91
Eubalaena glacialis,44.28333,22999999.91
Eubalaena glacialis,48.18366,22999999.91
Eubalaena glacialis,48.06175,22999999.91
Eubalaena glacialis,48.010980000000004,22999999.91
Eubalaena glacialis,48.39206,22999999.91
Eubalaena glacialis,48.16412,22999999.91
Eubalaena glacialis,48.14626,22999999.91
Eubalaena glacialis,48.02799,22999999.91
Eubalaena glacialis,48.07331,22999999.91
Eubalaena glacialis,48.07185,22999999.91
Eubalaena glacialis,47.93483,22999999.91
Eubalaena glacialis,48.10645,22999999.91
Eubalaena glacialis,47.93661,22999999.91
Eubalaena glacialis,48.36087,22999999.91
Eubalaena glacialis,44.67758,22999999.91
Eubalaena glacialis,47.575,22999999.91
Eubalaena glacialis,47.825,22999999.91
Eubalaena glacialis,48.031,22999999.91
Eubalaena glacialis,47.7896,22999999.91
Eubalaena glacialis,47.746,22999999.91
Eubalaena glacialis,48.018,22999999.91
Eubalaena glacialis,47.044983,22999999.91
Eubalaena glacialis,43.183889,22999999.91
Eubalaena glacialis,44.67758,22999999.91
Eubalaena glacialis,45.663668,22999999.91
Eubalaena glacialis,48.04133,22999999.91
Eubalaena glacialis,44.67758,22999999.91
Eubalaena glacialis,48.04133,22999999.91
Eubalaena glacialis,47.81,22999999.91
Eubalaena glacialis,45.05344,22999999.91
Eubalaena glacialis,44.29191,22999999.91
Eubalaena glacialis,44.2845,22999999.91
Eubalaena glacialis,44.315335,22999999.91
Eubalaena glacialis,45.241667,22999999.91
Eubalaena glacialis,42.89333,22999999.91
Eubalaena glacialis,42.89333,22999999.91
Eubalaena glacialis,42.89333,22999999.91
Eubalaena glacialis,42.893333,22999999.91
Eubalaena glacialis,42.257666,22999999.91
Eubalaena glacialis,42.2577,22999999.91
Eubalaena glacialis,46.6861,22999999.91
Eubalaena glacialis,45.1155,22999999.91
Eubalaena glacialis,47.029666,22999999.91
Eubalaena glacialis,47.0415,22999999.91
Eubalaena glacialis,43.211666,22999999.91
Eubalaena glacialis,43.665,22999999.91
Eubalaena glacialis,43.665,22999999.91
Eubalaena glacialis,43.647333,22999999.91
Eubalaena glacialis,43.628333,22999999.91
Eubalaena glacialis,44.333333,22999999.91
Eubalaena glacialis,43.672166,22999999.91
Eubalaena glacialis,43.661666,22999999.91
Eubalaena glacialis,43.660666,22999999.91
Eubalaena glacialis,43.665,22999999.91
Eubalaena glacialis,42.735,22999999.91
Eubalaena glacialis,43.751666,22999999.91
Eubalaena glacialis,43.651666,22999999.91
Eubalaena glacialis,47.029833000000004,22999999.91
Eubalaena glacialis,47.906166,22999999.91
Eubalaena glacialis,47.922166,22999999.91
Eubalaena glacialis,42.155,22999999.91
Eubalaena glacialis,42.155,22999999.91
Eubalaena glacialis,43.211667,22999999.91
Eubalaena glacialis,42.735,22999999.91
Eubalaena glacialis,42.166667,22999999.91
Eubalaena glacialis,42.346667,22999999.91
Eubalaena glacialis,42.323333,22999999.91
Eubalaena glacialis,44.29783,22999999.91
Eubalaena glacialis,44.42233,22999999.91
Eubalaena glacialis,44.265,22999999.91
Eubalaena glacialis,44.3375,22999999.91
Eubalaena glacialis,43.20225,22999999.91
Eubalaena glacialis,43.21036,22999999.91
Eubalaena glacialis,42.73438,22999999.91
Eubalaena glacialis,43.62965,22999999.91
Eubalaena glacialis,42.74115,22999999.91
Eubalaena glacialis,42.73221,22999999.91
Eubalaena glacialis,43.63011,22999999.91
Eubalaena glacialis,43.628333,22999999.91
Eubalaena glacialis,44.205852,22999999.91
Eubalaena glacialis,47.0597,22999999.91
Eubalaena glacialis,45.944056,22999999.91
Eubalaena glacialis,43.665,22999999.91
Eubalaena glacialis,44.284,22999999.91
Eubalaena glacialis,44.31133,22999999.91
Eubalaena glacialis,44.76014,22999999.91
Eubalaena glacialis,44.67228,22999999.91
Eubalaena glacialis,44.64981,22999999.91
Eubalaena glacialis,43.07566,22999999.91
Eubalaena glacialis,44.59052,22999999.91
Eubalaena glacialis,44.67683,22999999.91
Eubalaena glacialis,44.58726,22999999.91
Eubalaena glacialis,44.67463,22999999.91
Eubalaena glacialis,43.09888,22999999.91
Eubalaena glacialis,43.04255,22999999.91
Eubalaena glacialis,44.66175,22999999.91
Eubalaena glacialis,44.70977,22999999.91
Eubalaena glacialis,43.12743,22999999.91
Eubalaena glacialis,44.73719,22999999.91
Eubalaena glacialis,44.64303,22999999.91
Eubalaena glacialis,44.63595,22999999.91
Eubalaena glacialis,44.54286,22999999.91
Eubalaena glacialis,44.56363,22999999.91
Eubalaena glacialis,44.6047,22999999.91
Eubalaena glacialis,44.63897,22999999.91
Eubalaena glacialis,44.6,22999999.91
Eubalaena glacialis,44.62571,22999999.91
Eubalaena glacialis,44.72,22999999.91
Eubalaena glacialis,44.54247,22999999.91
Eubalaena glacialis,44.65933,22999999.91
Eubalaena glacialis,44.71772,22999999.91
Eubalaena glacialis,43.00344,22999999.91
Eubalaena glacialis,44.56475,22999999.91
Eubalaena glacialis,44.63517,22999999.91
Eubalaena glacialis,42.92709,22999999.91
Eubalaena glacialis,44.63957,22999999.91
Eubalaena glacialis,42.99601,22999999.91
Eubalaena glacialis,44.67502,22999999.91
Eubalaena glacialis,44.63559,22999999.91
Eubalaena glacialis,44.67546,22999999.91
Eubalaena glacialis,44.50975,22999999.91
Eubalaena glacialis,44.70833,22999999.91
Eubalaena glacialis,44.60656,22999999.91
Eubalaena glacialis,44.62742,22999999.91
Eubalaena glacialis,43.01042,22999999.91
Eubalaena glacialis,44.62988,22999999.91
Eubalaena glacialis,44.6234,22999999.91
Eubalaena glacialis,44.602290000000004,22999999.91
Eubalaena glacialis,43.00232,22999999.91
Eubalaena glacialis,44.65062,22999999.91
Eubalaena glacialis,43.02494,22999999.91
Eubalaena glacialis,44.5442,22999999.91
Eubalaena glacialis,44.66668,22999999.91
Eubalaena glacialis,44.65705,22999999.91
Eubalaena glacialis,44.56475,22999999.91
Eubalaena glacialis,44.55726,22999999.91
Eubalaena glacialis,44.56361,22999999.91
Eubalaena glacialis,44.71771,22999999.91
Eubalaena glacialis,44.68581,22999999.91
Eubalaena glacialis,44.58892,22999999.91
Eubalaena glacialis,44.5385,22999999.91
Eubalaena glacialis,44.59066,22999999.91
Eubalaena glacialis,44.69302,22999999.91
Eubalaena glacialis,44.53695,22999999.91
Eubalaena glacialis,44.54393,22999999.91
Eubalaena glacialis,44.54822,22999999.91
Eubalaena glacialis,43.0183,22999999.91
Eubalaena glacialis,44.71594,22999999.91
Eubalaena glacialis,44.6088,22999999.91
Eubalaena glacialis,44.65854,22999999.91
Eubalaena glacialis,42.9796,22999999.91
Eubalaena glacialis,43.01199,22999999.91
Eubalaena glacialis,44.53958,22999999.91
Eubalaena glacialis,44.74387,22999999.91
Eubalaena glacialis,44.67525,22999999.91
Eubalaena glacialis,43.00646,22999999.91
Eubalaena glacialis,44.54875,22999999.91
Eubalaena glacialis,44.67147,22999999.91
Eubalaena glacialis,44.715,22999999.91
Eubalaena glacialis,44.08466,22999999.91
Eubalaena glacialis,42.94647,22999999.91
Eubalaena glacialis,44.55826,22999999.91
Eubalaena glacialis,43.05453,22999999.91
Eubalaena glacialis,44.53855,22999999.91
Eubalaena glacialis,43.02303,22999999.91
Eubalaena glacialis,43.09507,22999999.91
Eubalaena glacialis,44.56198,22999999.91
Eubalaena glacialis,42.96381,22999999.91
Eubalaena glacialis,44.67627,22999999.91
Eubalaena glacialis,43.0511,22999999.91
Eubalaena glacialis,44.62737,22999999.91
Eubalaena glacialis,43.15012,22999999.91
Eubalaena glacialis,44.57643,22999999.91
Eubalaena glacialis,42.77238,22999999.91
Eubalaena glacialis,44.62153,22999999.91
Eubalaena glacialis,44.60373,22999999.91
Eubalaena glacialis,43.11,22999999.91
Eubalaena glacialis,44.58756,22999999.91
Eubalaena glacialis,43.12213,22999999.91
Eubalaena glacialis,43.0009,22999999.91
Eubalaena glacialis,43.01661,22999999.91
Eubalaena glacialis,42.96481,22999999.91
Eubalaena glacialis,44.59832,22999999.91
Eubalaena glacialis,44.59544,22999999.91
Eubalaena glacialis,44.67098,22999999.91
Eubalaena glacialis,44.538,22999999.91
Eubalaena glacialis,44.63528,22999999.91
Eubalaena glacialis,44.64155,22999999.91
Eubalaena glacialis,44.65916,22999999.91
Eubalaena glacialis,44.66392,22999999.91
Eubalaena glacialis,44.83592,22999999.91
Eubalaena glacialis,44.6746,22999999.91
Eubalaena glacialis,43.09333,22999999.91
Eubalaena glacialis,44.55451,22999999.91
Eubalaena glacialis,43.08433,22999999.91
Eubalaena glacialis,44.64957,22999999.91
Eubalaena glacialis,43.07699,22999999.91
Eubalaena glacialis,44.67569,22999999.91
Eubalaena glacialis,44.62923,22999999.91
Eubalaena glacialis,44.56591,22999999.91
Eubalaena glacialis,44.55085,22999999.91
Eubalaena glacialis,44.53935,22999999.91
Eubalaena glacialis,44.53926,22999999.91
Eubalaena glacialis,43.05044,22999999.91
Eubalaena glacialis,44.56729,22999999.91
Eubalaena glacialis,43.05023,22999999.91
Eubalaena glacialis,44.65703,22999999.91
Eubalaena glacialis,43.0641,22999999.91
Eubalaena glacialis,44.57201,22999999.91
Eubalaena glacialis,44.63896,22999999.91
Eubalaena glacialis,44.633540000000004,22999999.91
Eubalaena glacialis,44.67459,22999999.91
Eubalaena glacialis,42.96686,22999999.91
Eubalaena glacialis,44.58728,22999999.91
Eubalaena glacialis,44.58894,22999999.91
Eubalaena glacialis,44.63965,22999999.91
Eubalaena glacialis,44.56199,22999999.91
Eubalaena glacialis,44.51045,22999999.91
Eubalaena glacialis,42.99487,22999999.91
Eubalaena glacialis,44.51465,22999999.91
Eubalaena glacialis,43.08044,22999999.91
Eubalaena glacialis,44.63934,22999999.91
Eubalaena glacialis,44.67017,22999999.91
Eubalaena glacialis,44.66137,22999999.91
Eubalaena glacialis,44.64936,22999999.91
Eubalaena glacialis,42.99497,22999999.91
Eubalaena glacialis,44.62285,22999999.91
Eubalaena glacialis,44.73773,22999999.91
Eubalaena glacialis,44.6698,22999999.91
Eubalaena glacialis,44.61768,22999999.91
Eubalaena glacialis,44.66574,22999999.91
Eubalaena glacialis,44.64212,22999999.91
Eubalaena glacialis,43.05348,22999999.91
Eubalaena glacialis,44.53717,22999999.91
Eubalaena glacialis,44.76058,22999999.91
Eubalaena glacialis,44.67477,22999999.91
Eubalaena glacialis,42.96354,22999999.91
Eubalaena glacialis,44.6285,22999999.91
Eubalaena glacialis,44.66952,22999999.91
Eubalaena glacialis,44.66703,22999999.91
Eubalaena glacialis,44.59242,22999999.91
Eubalaena glacialis,44.63985,22999999.91
Eubalaena glacialis,44.54187,22999999.91
Eubalaena glacialis,44.66767,22999999.91
Eubalaena glacialis,44.76133,22999999.91
Eubalaena glacialis,44.63295,22999999.91
Eubalaena glacialis,44.63881,22999999.91
Eubalaena glacialis,44.57982,22999999.91
Eubalaena glacialis,44.6829,22999999.91
Eubalaena glacialis,44.66184,22999999.91
Eubalaena glacialis,43.03991,22999999.91
Eubalaena glacialis,44.60126,22999999.91
Eubalaena glacialis,44.67031,22999999.91
Eubalaena glacialis,44.66821,22999999.91
Eubalaena glacialis,43.09801,22999999.91
Eubalaena glacialis,43.07667,22999999.91
Eubalaena glacialis,44.54387,22999999.91
Eubalaena glacialis,44.63576,22999999.91
Eubalaena glacialis,44.74028,22999999.91
Eubalaena glacialis,44.54396,22999999.91
Eubalaena glacialis,44.67093,22999999.91
Eubalaena glacialis,44.5405,22999999.91
Eubalaena glacialis,44.66198,22999999.91
Eubalaena glacialis,44.6108,22999999.91
Eubalaena glacialis,44.71594,22999999.91
Eubalaena glacialis,44.63763,22999999.91
Eubalaena glacialis,44.54032,22999999.91
Eubalaena glacialis,44.6,22999999.91
Eubalaena glacialis,44.6563,22999999.91
Eubalaena glacialis,44.66558,22999999.91
Eubalaena glacialis,44.67337,22999999.91
Eubalaena glacialis,44.56609,22999999.91
Eubalaena glacialis,44.57528,22999999.91
Eubalaena glacialis,44.66529,22999999.91
Eubalaena glacialis,44.67813,22999999.91
Eubalaena glacialis,44.67356,22999999.91
Eubalaena glacialis,44.70189,22999999.91
Eubalaena glacialis,44.6765,22999999.91
Eubalaena glacialis,44.6072,22999999.91
Eubalaena glacialis,44.66228,22999999.91
Eubalaena glacialis,44.60498,22999999.91
Eubalaena glacialis,44.63925,22999999.91
Eubalaena glacialis,43.09324,22999999.91
Eubalaena glacialis,44.63796,22999999.91
Eubalaena glacialis,44.64396,22999999.91
Eubalaena glacialis,44.56196,22999999.91
Eubalaena glacialis,44.64479,22999999.91
Eubalaena glacialis,44.58196,22999999.91
Eubalaena glacialis,43.00225,22999999.91
Eubalaena glacialis,44.55955,22999999.91
Eubalaena glacialis,44.60085,22999999.91
Eubalaena glacialis,44.57326,22999999.91
Eubalaena glacialis,44.67559,22999999.91
Eubalaena glacialis,44.67299,22999999.91
Eubalaena glacialis,44.54839,22999999.91
Eubalaena glacialis,44.55188,22999999.91
Eubalaena glacialis,44.64517,22999999.91
Eubalaena glacialis,44.63472,22999999.91
Eubalaena glacialis,42.96295,22999999.91
Eubalaena glacialis,44.67281,22999999.91
Eubalaena glacialis,44.60293,22999999.91
Eubalaena glacialis,41.471,22999999.91
Eubalaena glacialis,44.645,22999999.91
Eubalaena glacialis,44.6697,22999999.91
Eubalaena glacialis,44.7596,22999999.91
Eubalaena glacialis,44.56154,22999999.91
Eubalaena glacialis,44.7241,22999999.91
Eubalaena glacialis,44.795,22999999.91
Eubalaena glacialis,44.55033,22999999.91
Eubalaena glacialis,42.87036,22999999.91
Eubalaena glacialis,44.705,22999999.91
Eubalaena glacialis,44.70666,22999999.91
Eubalaena glacialis,44.76117,22999999.91
Eubalaena glacialis,44.71507,22999999.91
Eubalaena glacialis,44.69329,22999999.91
Eubalaena glacialis,44.65594,22999999.91
Eubalaena glacialis,44.70166,22999999.91
Eubalaena glacialis,44.5414,22999999.91
Eubalaena glacialis,44.75705,22999999.91
Eubalaena glacialis,44.5175,22999999.91
Eubalaena glacialis,44.67131,22999999.91
Eubalaena glacialis,44.55718,22999999.91
Eubalaena glacialis,44.7066,22999999.91
Eubalaena glacialis,44.59461,22999999.91
Eubalaena glacialis,44.70999,22999999.91
Eubalaena glacialis,44.71288,22999999.91
Eubalaena glacialis,44.70666,22999999.91
Eubalaena glacialis,43.698333,22999999.91
Eubalaena glacialis,42.33,22999999.91
Eubalaena glacialis,36.72425,22999999.91
Eubalaena glacialis,43.416666,22999999.91
Eubalaena glacialis,48.168666,22999999.91
Eubalaena glacialis,45.656333,22999999.91
Eubalaena glacialis,43.616666,22999999.91
Eubalaena glacialis,41.966666,22999999.91
Eubalaena glacialis,41.945833,22999999.91
Eubalaena glacialis,41.7845,22999999.91
Eubalaena glacialis,42.138333,22999999.91
Eubalaena glacialis,43.161333,22999999.91
Eubalaena glacialis,44.412,22999999.91
Eubalaena glacialis,44.30133,22999999.91
Eubalaena glacialis,42.15,22999999.91
Eubalaena glacialis,46.353666,22999999.91
Eubalaena glacialis,41.856666,22999999.91
Eubalaena glacialis,42.185,22999999.91
Eubalaena glacialis,41.115,22999999.91
Eubalaena glacialis,45.061987,22999999.91
Eubalaena glacialis,44.27217,22999999.91
Eubalaena glacialis,44.283,22999999.91
Eubalaena glacialis,44.302,22999999.91
Eubalaena glacialis,42.185,22999999.91
Eubalaena glacialis,41.853166,22999999.91
Eubalaena glacialis,42.83,22999999.91
Eubalaena glacialis,42.134167,22999999.91
Eubalaena glacialis,42.066667,22999999.91
Eubalaena glacialis,42.317666,22999999.91
Eubalaena glacialis,46.7275,22999999.91
Eubalaena glacialis,46.7275,22999999.91
Eubalaena glacialis,40.77946,22999999.91
Eubalaena glacialis,33.0231,22999999.91
Eubalaena glacialis,42.220833,22999999.91
Eubalaena glacialis,42.27,22999999.91
Eubalaena glacialis,42.216667,22999999.91
Eubalaena glacialis,42.35,22999999.91
Eubalaena glacialis,42.18,22999999.91
Eubalaena glacialis,42.231667,22999999.91
Eubalaena glacialis,42.22,22999999.91
Eubalaena glacialis,42.181667,22999999.91
Eubalaena glacialis,42.34,22999999.91
Eubalaena glacialis,42.59,22999999.91
Eubalaena glacialis,42.224,22999999.91
Eubalaena glacialis,42.17,22999999.91
Eubalaena glacialis,42.34,22999999.91
Eubalaena glacialis,42.223333,22999999.91
Eubalaena glacialis,42.239167,22999999.91
Eubalaena glacialis,42.193333,22999999.91
Eubalaena glacialis,42.223333,22999999.91
Eubalaena glacialis,42.19,22999999.91
Eubalaena glacialis,42.218333,22999999.91
Eubalaena glacialis,42.201667,22999999.91
Eubalaena glacialis,42.205,22999999.91
Eubalaena glacialis,42.21,22999999.91
Eubalaena glacialis,42.26,22999999.91
Eubalaena glacialis,42.246667,22999999.91
Eubalaena glacialis,42.3,22999999.91
Eubalaena glacialis,44.30983,22999999.91
Eubalaena glacialis,42.041333,22999999.91
Eubalaena glacialis,42.153833,22999999.91
Eubalaena glacialis,42.233333,22999999.91
Eubalaena glacialis,42.2,22999999.91
Eubalaena glacialis,42.26666,22999999.91
Eubalaena glacialis,44.29033,22999999.91
Eubalaena glacialis,44.22567,22999999.91
Eubalaena glacialis,44.26983,22999999.91
Eubalaena glacialis,42.33517,22999999.91
Eubalaena glacialis,44.259,22999999.91
Eubalaena glacialis,42.166666,22999999.91
Eubalaena glacialis,44.62,22999999.91
Eubalaena glacialis,44.26333,22999999.91
Eubalaena glacialis,44.30083,22999999.91
Eubalaena glacialis,44.989,22999999.91
Eubalaena glacialis,44.2495,22999999.91
Eubalaena glacialis,44.31617,22999999.91
Eubalaena glacialis,NA,22999999.91
Eubalaena glacialis,NA,22999999.91
Eubalaena glacialis,NA,22999999.91
Eubalaena glacialis,44.756809,22999999.91
Eubalaena glacialis,44.7787,22999999.91
Eubalaena glacialis,45.5075,22999999.91
Eubalaena glacialis,45.0915,22999999.91
Eubalaena glacialis,44.664666,22999999.91
Eubalaena glacialis,44.552666,22999999.91
Eubalaena glacialis,44.659833,22999999.91
Eubalaena glacialis,44.34617,22999999.91
Eubalaena glacialis,44.38817,22999999.91
Eubalaena glacialis,44.600333,22999999.91
Eubalaena glacialis,44.644833,22999999.91
Eubalaena glacialis,44.610333,22999999.91
Eubalaena glacialis,41.7763,22999999.91
Eubalaena glacialis,44.9785,22999999.91
Eubalaena glacialis,44.951833,22999999.91
Eubalaena glacialis,44.9415,22999999.91
Eubalaena glacialis,44.898166,22999999.91
Eubalaena glacialis,44.915333,22999999.91
Eubalaena glacialis,44.973833,22999999.91
Eubalaena glacialis,44.846166,22999999.91
Eubalaena glacialis,44.652,22999999.91
Eubalaena glacialis,44.890666,22999999.91
Eubalaena glacialis,44.919166,22999999.91
Eubalaena glacialis,44.673166,22999999.91
Eubalaena glacialis,44.959166,22999999.91
Eubalaena glacialis,44.945166,22999999.91
Eubalaena japonica,58.904167,-999
Megaptera novaeangliae,21.965691,30000000.01
Megaptera novaeangliae,20.743334,30000000.01
Megaptera novaeangliae,23.249415,30000000.01
Megaptera novaeangliae,19.926953,30000000.01
Megaptera novaeangliae,21.870536,30000000.01
Megaptera novaeangliae,22.867927,30000000.01
Megaptera novaeangliae,-64.244172,30000000.01
Megaptera novaeangliae,-64.577153,30000000.01
Megaptera novaeangliae,-64.564295,30000000.01
Megaptera novaeangliae,-64.631337,30000000.01
Megaptera novaeangliae,-64.519605,30000000.01
Megaptera novaeangliae,-64.523333,30000000.01
Megaptera novaeangliae,-62.127061,30000000.01
Megaptera novaeangliae,23.172555,30000000.01
Megaptera novaeangliae,-62.051247,30000000.01
Megaptera novaeangliae,20.586395,30000000.01
Megaptera novaeangliae,-64.895322,30000000.01
Megaptera novaeangliae,23.440148,30000000.01
Megaptera novaeangliae,23.438147,30000000.01
Megaptera novaeangliae,21.881815,30000000.01
Megaptera novaeangliae,20.58872,30000000.01
Megaptera novaeangliae,22.986275,30000000.01
Megaptera novaeangliae,8.248363,30000000.01
Megaptera novaeangliae,8.519965,30000000.01
Megaptera novaeangliae,8.278652,30000000.01
Megaptera novaeangliae,15.747187,30000000.01
Megaptera novaeangliae,20.832493,30000000.01
Megaptera novaeangliae,20.755424,30000000.01
Megaptera novaeangliae,20.87208,30000000.01
Megaptera novaeangliae,34.13216,30000000.01
Megaptera novaeangliae,22.861573,30000000.01
Megaptera novaeangliae,56.060085,30000000.01
Megaptera novaeangliae,21.888814,30000000.01
Megaptera novaeangliae,19.122183,30000000.01
Megaptera novaeangliae,23.21226,30000000.01
Megaptera novaeangliae,15.738152,30000000.01
Megaptera novaeangliae,15.738152,30000000.01
Megaptera novaeangliae,56.057547,30000000.01
Megaptera novaeangliae,56.057662,30000000.01
Megaptera novaeangliae,19.794922,30000000.01
Megaptera novaeangliae,21.259052,30000000.01
Megaptera novaeangliae,22.011517,30000000.01
